dia,tarifario,opcao,intervalo,col,omie,tar,omieTar
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Diário,[10:00-10:15[,0.05670,-0.00032,0.04120,0.04083
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Diário,[10:15-10:30[,0.05670,-0.00032,0.04120,0.04083
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Diário,[10:30-10:45[,0.26070,-0.00149,0.24520,0.24346
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Diário,[10:45-11:00[,0.26070,-0.00149,0.24520,0.24346
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Diário,[11:00-11:15[,0.26070,-0.00149,0.24520,0.24346
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Diário,[11:15-11:30[,0.26070,-0.00149,0.24520,0.24346
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Diário,[11:30-11:45[,0.26070,-0.00151,0.24520,0.24344
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Diário,[11:45-12:00[,0.26070,-0.00151,0.24520,0.24344
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Diário,[12:00-12:15[,0.26070,-0.00149,0.24520,0.24346
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Diário,[12:15-12:30[,0.26070,-0.00149,0.24520,0.24346
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Diário,[12:30-12:45[,0.26070,-0.00149,0.24520,0.24346
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Diário,[12:45-13:00[,0.26070,-0.00149,0.24520,0.24347
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Diário,[13:00-13:15[,0.05670,-0.00151,0.04120,0.03945
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Diário,[13:15-13:30[,0.05670,-0.00151,0.04120,0.03945
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Diário,[13:30-13:45[,0.05670,-0.00151,0.04120,0.03945
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Diário,[13:45-14:00[,0.05670,-0.00151,0.04120,0.03945
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Diário,[14:00-14:15[,0.05670,-0.00057,0.04120,0.04054
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Diário,[14:15-14:30[,0.05670,-0.00057,0.04120,0.04054
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Diário,[14:30-14:45[,0.05670,-0.00057,0.04120,0.04054
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Diário,[14:45-15:00[,0.05670,-0.00057,0.04120,0.04054
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Diário,[15:00-15:15[,0.05670,-0.00057,0.04120,0.04054
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Diário,[15:15-15:30[,0.05670,-0.00032,0.04120,0.04083
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Diário,[15:30-15:45[,0.05670,-0.00032,0.04120,0.04083
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Diário,[15:45-16:00[,0.05670,-0.00032,0.04120,0.04083
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Diário,[16:00-16:15[,0.05670,-0.00057,0.04120,0.04054
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Diário,[16:15-16:30[,0.05670,-0.00057,0.04120,0.04054
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Diário,[16:30-16:45[,0.05670,-0.00057,0.04120,0.04054
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Diário,[16:45-17:00[,0.05670,-0.00032,0.04120,0.04083
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Diário,[17:00-17:15[,0.05670,-0.00100,0.04120,0.04005
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Diário,[17:15-17:30[,0.05670,-0.00082,0.04120,0.04025
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Diário,[17:30-17:45[,0.05670,-0.00081,0.04120,0.04026
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Diário,[17:45-18:00[,0.05670,-0.00032,0.04120,0.04083
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Diário,[18:00-18:15[,0.05670,-0.00009,0.04120,0.04110
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Diário,[18:15-18:30[,0.05670,0.00000,0.04120,0.04120
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Diário,[18:30-18:45[,0.05770,0.00084,0.04120,0.04218
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Diário,[18:45-19:00[,0.06180,0.00428,0.04120,0.04620
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Diário,[19:00-19:15[,0.06317,0.00541,0.04120,0.04754
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Diário,[19:15-19:30[,0.06911,0.01034,0.04120,0.05337
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Diário,[19:30-19:45[,0.27596,0.01266,0.24520,0.26016
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Diário,[19:45-20:00[,0.30305,0.03500,0.24520,0.28672
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Diário,[20:00-20:15[,0.30316,0.03501,0.24520,0.28683
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Diário,[20:15-20:30[,0.30321,0.03502,0.24520,0.28688
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Diário,[20:30-20:45[,0.30321,0.03501,0.24520,0.28688
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Diário,[20:45-21:00[,0.30318,0.03501,0.24520,0.28684
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Diário,[21:00-21:15[,0.09909,0.03500,0.04120,0.08276
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Diário,[21:15-21:30[,0.09901,0.03500,0.04120,0.08268
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Diário,[21:30-21:45[,0.07982,0.01916,0.04120,0.06386
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Diário,[21:45-22:00[,0.07356,0.01400,0.04120,0.05773
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Diário,[22:00-22:15[,0.04651,0.01266,0.01580,0.03071
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Diário,[22:15-22:30[,0.04455,0.01106,0.01580,0.02879
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Diário,[22:30-22:45[,0.04422,0.01082,0.01580,0.02847
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Diário,[22:45-23:00[,0.04361,0.01034,0.01580,0.02787
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Diário,[23:00-23:15[,0.04962,0.01544,0.01580,0.03376
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Diário,[23:15-23:30[,0.04785,0.01400,0.01580,0.03203
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Diário,[23:30-23:45[,0.04763,0.01386,0.01580,0.03180
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Diário,[23:45-00:00[,0.04574,0.01230,0.01580,0.02996
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[00:00-00:15[,0.04125,0.00850,0.01580,0.02555
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[00:15-00:30[,0.03991,0.00739,0.01580,0.02425
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[00:30-00:45[,0.03963,0.00717,0.01580,0.02397
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[00:45-01:00[,0.03825,0.00600,0.01580,0.02262
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[01:00-01:15[,0.03777,0.00559,0.01580,0.02214
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[01:15-01:30[,0.03755,0.00541,0.01580,0.02193
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[01:30-01:45[,0.03754,0.00541,0.01580,0.02192
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[01:45-02:00[,0.03753,0.00541,0.01580,0.02191
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[02:00-02:15[,0.03773,0.00559,0.01580,0.02210
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[02:15-02:30[,0.03772,0.00559,0.01580,0.02210
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[02:30-02:45[,0.03751,0.00541,0.01580,0.02189
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[02:45-03:00[,0.03751,0.00541,0.01580,0.02189
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[03:00-03:15[,0.03771,0.00559,0.01580,0.02209
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[03:15-03:30[,0.03750,0.00541,0.01580,0.02188
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[03:30-03:45[,0.03750,0.00541,0.01580,0.02188
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[03:45-04:00[,0.03750,0.00541,0.01580,0.02188
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[04:00-04:15[,0.03750,0.00541,0.01580,0.02188
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[04:15-04:30[,0.03771,0.00559,0.01580,0.02208
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[04:30-04:45[,0.03771,0.00559,0.01580,0.02208
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[04:45-05:00[,0.03818,0.00600,0.01580,0.02254
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[05:00-05:15[,0.03750,0.00541,0.01580,0.02188
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[05:15-05:30[,0.03750,0.00541,0.01580,0.02188
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[05:30-05:45[,0.03771,0.00559,0.01580,0.02209
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[05:45-06:00[,0.03940,0.00706,0.01580,0.02374
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[06:00-06:15[,0.03980,0.00739,0.01580,0.02413
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[06:15-06:30[,0.04109,0.00850,0.01580,0.02540
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[06:30-06:45[,0.04211,0.00937,0.01580,0.02639
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[06:45-07:00[,0.04213,0.00937,0.01580,0.02642
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[07:00-07:15[,0.06513,0.00728,0.04120,0.04947
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[07:15-07:30[,0.06320,0.00559,0.04120,0.04757
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[07:30-07:45[,0.06029,0.00308,0.04120,0.04472
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[07:45-08:00[,0.05897,0.00194,0.04120,0.04343
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[08:00-08:15[,0.05791,0.00103,0.04120,0.04239
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[08:15-08:30[,0.05682,0.00010,0.04120,0.04132
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[08:30-08:45[,0.05670,0.00000,0.04120,0.04120
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[08:45-09:00[,0.05670,-0.00010,0.04120,0.04108
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[09:00-09:15[,0.05670,-0.00011,0.04120,0.04107
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[09:15-09:30[,0.26070,-0.00011,0.24520,0.24507
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[09:30-09:45[,0.26070,-0.00032,0.24520,0.24483
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[09:45-10:00[,0.26070,-0.00032,0.24520,0.24483
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[10:00-10:15[,0.26070,-0.00032,0.24520,0.24483
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[10:15-10:30[,0.26070,-0.00032,0.24520,0.24483
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[10:30-10:45[,0.26070,-0.00149,0.24520,0.24346
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[10:45-11:00[,0.26070,-0.00149,0.24520,0.24346
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[11:00-11:15[,0.26070,-0.00149,0.24520,0.24346
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[11:15-11:30[,0.26070,-0.00149,0.24520,0.24346
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[11:30-11:45[,0.26070,-0.00151,0.24520,0.24344
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[11:45-12:00[,0.26070,-0.00151,0.24520,0.24344
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[12:00-12:15[,0.26070,-0.00149,0.24520,0.24346
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[12:15-12:30[,0.05670,-0.00149,0.04120,0.03946
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[12:30-12:45[,0.05670,-0.00149,0.04120,0.03946
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[12:45-13:00[,0.05670,-0.00149,0.04120,0.03947
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[13:00-13:15[,0.05670,-0.00151,0.04120,0.03945
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[13:15-13:30[,0.05670,-0.00151,0.04120,0.03945
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[13:30-13:45[,0.05670,-0.00151,0.04120,0.03945
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[13:45-14:00[,0.05670,-0.00151,0.04120,0.03945
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[14:00-14:15[,0.05670,-0.00057,0.04120,0.04054
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[14:15-14:30[,0.05670,-0.00057,0.04120,0.04054
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[14:30-14:45[,0.05670,-0.00057,0.04120,0.04054
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[14:45-15:00[,0.05670,-0.00057,0.04120,0.04054
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[15:00-15:15[,0.05670,-0.00057,0.04120,0.04054
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[15:15-15:30[,0.05670,-0.00032,0.04120,0.04083
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[15:30-15:45[,0.05670,-0.00032,0.04120,0.04083
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[15:45-16:00[,0.05670,-0.00032,0.04120,0.04083
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[16:00-16:15[,0.05670,-0.00057,0.04120,0.04054
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[16:15-16:30[,0.05670,-0.00057,0.04120,0.04054
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[16:30-16:45[,0.05670,-0.00057,0.04120,0.04054
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[16:45-17:00[,0.05670,-0.00032,0.04120,0.04083
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[17:00-17:15[,0.05670,-0.00100,0.04120,0.04005
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[17:15-17:30[,0.05670,-0.00082,0.04120,0.04025
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[17:30-17:45[,0.05670,-0.00081,0.04120,0.04026
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[17:45-18:00[,0.05670,-0.00032,0.04120,0.04083
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[18:00-18:15[,0.05670,-0.00009,0.04120,0.04110
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[18:15-18:30[,0.05670,0.00000,0.04120,0.04120
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[18:30-18:45[,0.05770,0.00084,0.04120,0.04218
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[18:45-19:00[,0.06180,0.00428,0.04120,0.04620
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[19:00-19:15[,0.06317,0.00541,0.04120,0.04754
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[19:15-19:30[,0.06911,0.01034,0.04120,0.05337
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[19:30-19:45[,0.07196,0.01266,0.04120,0.05616
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[19:45-20:00[,0.09905,0.03500,0.04120,0.08272
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[20:00-20:15[,0.09916,0.03501,0.04120,0.08283
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[20:15-20:30[,0.09921,0.03502,0.04120,0.08288
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[20:30-20:45[,0.09921,0.03501,0.04120,0.08288
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[20:45-21:00[,0.09918,0.03501,0.04120,0.08284
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[21:00-21:15[,0.09909,0.03500,0.04120,0.08276
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[21:15-21:30[,0.09901,0.03500,0.04120,0.08268
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[21:30-21:45[,0.07982,0.01916,0.04120,0.06386
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[21:45-22:00[,0.07356,0.01400,0.04120,0.05773
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[22:00-22:15[,0.07191,0.01266,0.04120,0.05611
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[22:15-22:30[,0.06995,0.01106,0.04120,0.05419
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[22:30-22:45[,0.06962,0.01082,0.04120,0.05387
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[22:45-23:00[,0.06901,0.01034,0.04120,0.05327
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[23:00-23:15[,0.07502,0.01544,0.04120,0.05916
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[23:15-23:30[,0.07325,0.01400,0.04120,0.05743
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[23:30-23:45[,0.07303,0.01386,0.04120,0.05720
02/04/2026,G9 Smart Dynamic,Tri-horário - Ciclo Semanal,[23:45-00:00[,0.07114,0.01230,0.04120,0.05536
02/04/2026,G9 Smart Dynamic,Tri-horário > 20.7 kVA - Ciclo Diário,[00:00-00:15[,0.04045,0.00850,0.01500,0.02475
02/04/2026,G9 Smart Dynamic,Tri-horário > 20.7 kVA - Ciclo Diário,[00:15-00:30[,0.03911,0.00739,0.01500,0.02345
02/04/2026,G9 Smart Dynamic,Tri-horário > 20.7 kVA - Ciclo Diário,[00:30-00:45[,0.03883,0.00717,0.01500,0.02317
02/04/2026,G9 Smart Dynamic,Tri-horário > 20.7 kVA - Ciclo Diário,[00:45-01:00[,0.03745,0.00600,0.01500,0.02182
02/04/2026,G9 Smart Dynamic,Tri-horário > 20.7 kVA - Ciclo Diário,[01:00-01:15[,0.03697,0.00559,0.01500,0.02134
02/04/2026,G9 Smart Dynamic,Tri-horário > 20.7 kVA - Ciclo Diário,[01:15-01:30[,0.03675,0.00541,0.01500,0.02113
02/04/2026,G9 Smart Dynamic,Tri-horário > 20.7 kVA - Ciclo Diário,[01:30-01:45[,0.03674,0.00541,0.01500,0.02112
02/04/2026,G9 Smart Dynamic,Tri-horário > 20.7 kVA - Ciclo Diário,[01:45-02:00[,0.03673,0.00541,0.01500,0.02111
02/04/2026,G9 Smart Dynamic,Tri-horário > 20.7 kVA - Ciclo Diário,[02:00-02:15[,0.03693,0.00559,0.01500,0.02130
02/04/2026,G9 Smart Dynamic,Tri-horário > 20.7 kVA - Ciclo Diário,[02:15-02:30[,0.03692,0.00559,0.01500,0.02130
02/04/2026,G9 Smart Dynamic,Tri-horário > 20.7 kVA - Ciclo Diário,[02:30-02:45[,0.03671,0.00541,0.01500,0.02109
02/04/2026,G9 Smart Dynamic,Tri-horário > 20.7 kVA - Ciclo Diário,[02:45-03:00[,0.03671,0.00541,0.01500,0.02109
02/04/2026,G9 Smart Dynamic,Tri-horário > 20.7 kVA - Ciclo Diário,[03:00-03:15[,0.03691,0.00559,0.01500,0.02129
02/04/2026,G9 Smart Dynamic,Tri-horário > 20.7 kVA - Ciclo Diário,[03:15-03:30[,0.03670,0.00541,0.01500,0.02108
02/04/2026,G9 Smart Dynamic,Tri-horário > 20.7 kVA - Ciclo Diário,[03:30-03:45[,0.03670,0.00541,0.01500,0.02108
02/04/2026,G9 Smart Dynamic,Tri-horário > 20.7 kVA - Ciclo Diário,[03:45-04:00[,0.03670,0.00541,0.01500,0.02108
02/04/2026,G9 Smart Dynamic,Tri-horário > 20.7 kVA - Ciclo Diário,[04:00-04:15[,0.03670,0.00541,0.01500,0.02108
02/04/2026,G9 Smart Dynamic,Tri-horário > 20.7 kVA - Ciclo Diário,[04:15-04:30[,0.03691,0.00559,0.01500,0.02128
02/04/2026,G9 Smart Dynamic,Tri-horário > 20.7 kVA - Ciclo Diário,[04:30-04:45[,0.03691,0.00559,0.01500,0.02128
02/04/2026,G9 Smart Dynamic,Tri-horário > 20.7 kVA - Ciclo Diário,[04:45-05:00[,0.03738,0.00600,0.01500,0.02174
02/04/2026,G9 Smart Dynamic,Tri-horário > 20.7 kVA - Ciclo Diário,[05:00-05:15[,0.03670,0.00541,0.01500,0.02108
02/04/2026,G9 Smart Dynamic,Tri-horário > 20.7 kVA - Ciclo Diário,[05:15-05:30[,0.03670,0.00541,0.01500,0.02108
02/04/2026,G9 Smart Dynamic,Tri-horário > 20.7 kVA - Ciclo Diário,[05:30-05:45[,0.03691,0.00559,0.01500,0.02129
02/04/2026,G9 Smart Dynamic,Tri-horário > 20.7 kVA - Ciclo Diário,[05:45-06:00[,0.03860,0.00706,0.01500,0.02294
02/04/2026,G9 Smart Dynamic,Tri-horário > 20.7 kVA - Ciclo Diário,[06:00-06:15[,0.03900,0.00739,0.01500,0.02333
02/04/2026,G9 Smart Dynamic,Tri-horário > 20.7 kVA - Ciclo Diário,[06:15-06:30[,0.04029,0.00850,0.01500,0.02460
02/04/2026,G9 Smart Dynamic,Tri-horário > 20.7 kVA - Ciclo Diário,[06:30-06:45[,0.04131,0.00937,0.01500,0.02559
02/04/2026,G9 Smart Dynamic,Tri-horário > 20.7 kVA - Ciclo Diário,[06:45-07:00[,0.04133,0.00937,0.01500,0.02562
02/04/2026,G9 Smart Dynamic,Tri-horário > 20.7 kVA - Ciclo Diário,[07:00-07:15[,0.03893,0.00728,0.01500,0.02327
02/04/2026,G9 Smart Dynamic,Tri-horário > 20.7 kVA - Ciclo Diário,[07:15-07:30[,0.03700,0.00559,0.01500,0.02137
02/04/2026,G9 Smart Dynamic,Tri-horário > 20.7 kVA - Ciclo Diário,[07:30-07:45[,0.03409,0.00308,0.01500,0.01852
02/04/2026,G9 Smart Dynamic,Tri-horário > 20.7 kVA - Ciclo Diário,[07:45-08:00[,0.03277,0.00194,0.01500,0.01723
02/04/2026,G9 Smart Dynamic,Tri-horário > 20.7 kVA - Ciclo Diário,[08:00-08:15[,0.06911,0.00103,0.05240,0.05359
02/04/2026,G9 Smart Dynamic,Tri-horário > 20.7 kVA - Ciclo Diário,[08:15-08:30[,0.06802,0.00010,0.05240,0.05252
02/04/2026,G9 Smart Dynamic,Tri-horário > 20.7 kVA - Ciclo Diário,[08:30-08:45[,0.06790,0.00000,0.05240,0.05240
02/04/2026,G9 Smart Dynamic,Tri-horário > 20.7 kVA - Ciclo Diário,[08:45-09:00[,0.06790,-0.00010,0.05240,0.05228
02/04/2026,G9 Smart Dynamic,Tri-horário > 20.7 kVA - Ciclo Diário,[09:00-09:15[,0.06790,-0.00011,0.05240,0.05227
02/04/2026,G9 Smart Dynamic,Tri-horário > 20.7 kVA - Ciclo Diário,[09:15-09:30[,0.06790,-0.00011,0.05240,0.05227
02/04/2026,G9 Smart Dynamic,Tri-horário > 20.7 kVA - Ciclo Diário,[09:30-09:45[,0.06790,-0.00032,0.05240,0.05203
02/04/2026,G9 Smart Dynamic,Tri-horário > 20.7 kVA - Ciclo Diário,[09:45-10:00[,0.06790,-0.00032,0.05240,0.05203
02/04/2026,G9 Smart Dynamic,Tri-horário > 20.7 kVA - Ciclo Diário,[10:00-10:15[,0.06790,-0.00032,0.05240,0.05203
02/04/2026,G9 Smart Dynamic,Tri-horário > 20.7 kVA - Ciclo Diário,[10:15-10:30[,0.06790,-0.00032,0.05240,0.05203
02/04/2026,G9 Smart Dynamic,Tri-horário > 20.7 kVA - Ciclo Diário,[10:30-10:45[,0.26120,-0.00149,0.24570,0.24396
02/04/2026,G9 Smart Dynamic,Tri-horário > 20.7 kVA - Ciclo Diário,[10:45-11:00[,0.26120,-0.00149,0.24570,0.24396
02/04/2026,G9 Smart Dynamic,Tri-horário > 20.7 kVA - Ciclo Diário,[11:00-11:15[,0.26120,-0.00149,0.24570,0.24396
02/04/2026,G9 Smart Dynamic,Tri-horário > 20.7 kVA - Ciclo Diário,[11:15-11:30[,0.26120,-0.00149,0.24570,0.24396
02/04/2026,G9 Smart Dynamic,Tri-horário > 20.7 kVA - Ciclo Diário,[11:30-11:45[,0.26120,-0.00151,0.24570,0.24394
02/04/2026,G9 Smart Dynamic,Tri-horário > 20.7 kVA - Ciclo Diário,[11:45-12:00[,0.26120,-0.00151,0.24570,0.24394
02/04/2026,G9 Smart Dynamic,Tri-horário > 20.7 kVA - Ciclo Diário,[12:00-12:15[,0.26120,-0.00149,0.24570,0.24396
02/04/2026,G9 Smart Dynamic,Tri-horário > 20.7 kVA - Ciclo Diário,[12:15-12:30[,0.26120,-0.00149,0.24570,0.24396
02/04/2026,G9 Smart Dynamic,Tri-horário > 20.7 kVA - Ciclo Diário,[12:30-12:45[,0.26120,-0.00149,0.24570,0.24396
02/04/2026,G9 Smart Dynamic,Tri-horário > 20.7 kVA - Ciclo Diário,[12:45-13:00[,0.26120,-0.00149,0.24570,0.24397
