dia,hora,intervalo,Hídrica,Eólica,Solar,Biomassa,Ondas,Gás Natural - Ciclo Combinado,Gás natural - Cogeração,Carvão,Outra Térmica,Importação,Exportação,Bombagem,Injeção de Baterias,Consumo Baterias,Consumo
16/01/2026,06:00,[05:45-06:00[,307.2,1457.8,0.0,0.0,0.0,701.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,5559.0
16/01/2026,06:15,[06:00-06:15[,306.3,1366.4,0.0,0.0,0.0,761.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,5731.8
16/01/2026,06:30,[06:15-06:30[,316.9,1298.2,0.0,0.0,0.0,784.8,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,5890.9
16/01/2026,06:45,[06:30-06:45[,316.8,1267.4,0.0,0.0,0.0,768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,6087.6
16/01/2026,07:00,[06:45-07:00[,316.1,1287.3,0.0,0.0,0.0,744.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,6304.8
16/01/2026,07:15,[07:00-07:15[,315.6,1356.2,0.0,0.0,0.0,810.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,6626.6
16/01/2026,07:30,[07:15-07:30[,315.7,1439.9,0.0,0.0,0.0,822.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.1,6926.5
16/01/2026,07:45,[07:30-07:45[,315.7,1451.3,0.0,0.0,0.0,820.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,7116.8
16/01/2026,08:00,[07:45-08:00[,316.0,1391.9,0.0,0.0,0.0,821.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,7300.6
16/01/2026,08:15,[08:00-08:15[,328.7,1274.9,0.0,193.8,0.0,0.0,0.0,0.0,24.7,0.0,0.0,0.0,0.0,0.1,7650.0
16/01/2026,08:30,[08:15-08:30[,335.8,1240.5,0.0,192.2,0.0,0.0,0.0,0.0,24.4,0.0,0.0,0.0,0.0,0.1,7917.5
16/01/2026,08:45,[08:30-08:45[,337.1,1205.0,0.0,194.6,0.0,0.0,0.0,0.0,24.9,0.0,0.0,0.0,0.0,0.1,8144.1
16/01/2026,09:00,[08:45-09:00[,337.1,1187.1,0.0,194.8,0.0,0.0,0.0,0.0,25.3,0.0,0.0,0.0,0.0,0.1,8248.8
16/01/2026,09:15,[09:00-09:15[,337.7,1148.6,0.0,194.9,0.0,0.0,0.0,0.0,25.9,0.0,0.0,0.0,0.0,0.1,8392.2
16/01/2026,09:30,[09:15-09:30[,338.8,1140.8,0.0,179.2,0.0,0.0,0.0,0.0,24.9,0.0,0.0,0.0,0.0,0.1,8451.1
16/01/2026,09:45,[09:30-09:45[,339.8,1181.5,0.0,166.2,0.0,0.0,0.0,0.0,25.2,0.0,0.0,0.1,0.0,0.1,8445.0
16/01/2026,10:00,[09:45-10:00[,337.0,1167.0,0.0,160.8,0.0,0.0,0.0,0.0,25.3,0.0,0.0,0.0,0.0,0.1,8452.6
16/01/2026,10:15,[10:00-10:15[,338.3,1087.0,0.0,157.3,0.0,0.0,0.0,0.0,25.4,0.0,0.0,23.9,0.0,0.1,8420.4
16/01/2026,10:30,[10:15-10:30[,340.1,984.1,0.0,162.3,0.0,0.0,0.0,0.0,25.0,0.0,0.0,322.0,0.0,0.1,8497.2
16/01/2026,10:45,[10:30-10:45[,339.4,966.9,0.0,159.5,0.0,0.0,0.0,0.0,25.7,0.0,0.0,403.1,0.0,0.1,8563.4
16/01/2026,11:00,[10:45-11:00[,339.9,913.8,0.0,161.2,0.0,0.0,0.0,0.0,25.7,0.0,0.0,256.4,0.0,0.1,8612.4
16/01/2026,11:15,[11:00-11:15[,341.3,787.9,0.0,164.4,0.0,0.0,0.0,0.0,25.6,0.0,0.0,299.8,0.0,6.5,8647.4
16/01/2026,11:30,[11:15-11:30[,340.0,712.9,0.0,164.7,0.0,0.0,0.0,0.0,25.5,0.0,0.0,347.8,0.5,0.5,8682.6
16/01/2026,11:45,[11:30-11:45[,342.4,675.0,0.0,164.6,0.0,0.0,0.0,0.0,24.3,0.0,0.0,345.3,0.0,0.6,8761.0
16/01/2026,12:00,[11:45-12:00[,344.8,616.5,0.0,167.8,0.0,0.0,0.0,0.0,25.5,0.0,0.0,397.3,0.0,1.1,8798.1
16/01/2026,12:15,[12:00-12:15[,348.0,641.2,0.0,167.8,0.0,0.0,0.0,0.0,25.8,0.0,0.0,556.9,1.0,0.0,8738.0
16/01/2026,12:30,[12:15-12:30[,349.1,691.4,0.0,164.7,0.0,0.0,0.0,0.0,25.7,0.0,0.0,421.2,0.0,0.1,8734.4
16/01/2026,12:45,[12:30-12:45[,348.6,690.2,0.0,165.4,0.0,0.0,0.0,0.0,25.2,0.0,0.0,729.0,0.0,0.1,8617.4
16/01/2026,13:00,[12:45-13:00[,350.0,843.4,0.0,167.6,0.0,0.0,0.0,0.0,25.9,0.0,0.0,853.8,0.4,0.1,8553.7
16/01/2026,13:15,[13:00-13:15[,350.9,859.5,0.0,168.0,0.0,0.0,0.0,0.0,25.3,0.0,0.0,1196.6,0.0,7.9,8506.2
16/01/2026,13:30,[13:15-13:30[,348.3,840.6,0.0,169.9,0.0,0.0,0.0,0.0,26.1,0.0,0.0,910.3,0.9,0.1,8505.2
16/01/2026,13:45,[13:30-13:45[,348.4,844.1,0.0,173.1,0.0,0.0,0.0,0.0,25.8,0.0,0.0,403.7,0.5,0.5,8631.6
16/01/2026,14:00,[13:45-14:00[,349.0,850.9,0.0,183.1,0.0,0.0,0.0,0.0,25.3,0.0,0.0,311.1,0.0,1.6,8687.5
16/01/2026,14:15,[14:00-14:15[,345.9,788.5,0.0,0.0,0.0,1205.2,0.0,0.0,0.0,0.0,0.0,10.2,1.0,0.0,8762.1
16/01/2026,14:30,[14:15-14:30[,347.8,828.9,0.0,0.0,0.0,1225.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1,8801.9
16/01/2026,14:45,[14:30-14:45[,350.3,928.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,8754.0
16/01/2026,15:00,[14:45-15:00[,350.4,1114.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,8657.7
16/01/2026,15:15,[15:00-15:15[,350.6,1193.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4,0.0,0.1,8593.6
16/01/2026,15:30,[15:15-15:30[,350.0,1207.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.8,0.0,0.1,8548.9
16/01/2026,15:45,[15:30-15:45[,353.4,1163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.1,0.0,0.1,8532.9
16/01/2026,16:00,[15:45-16:00[,360.1,1126.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.9,0.0,1.1,8539.8
16/01/2026,16:15,[16:00-16:15[,360.0,1149.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.0,11.1,8548.7
16/01/2026,16:30,[16:15-16:30[,358.9,1178.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.4,0.0,12.1,8608.4
16/01/2026,16:45,[16:30-16:45[,359.0,1254.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.2,0.0,12.0,8646.6
16/01/2026,17:00,[16:45-17:00[,358.0,1273.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.9,0.0,12.1,8673.7
16/01/2026,17:15,[17:00-17:15[,357.8,1393.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.4,0.8,9.2,8680.6
16/01/2026,17:30,[17:15-17:30[,357.7,1512.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.7,8743.7
16/01/2026,17:45,[17:30-17:45[,357.4,1587.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.2,8872.0
16/01/2026,18:00,[17:45-18:00[,357.6,1635.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,9059.3
16/01/2026,18:15,[18:00-18:15[,357.9,1657.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,9164.7
16/01/2026,18:30,[18:15-18:30[,357.7,1619.9,0.0,191.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.8,9252.4
16/01/2026,18:45,[18:30-18:45[,357.6,1629.7,0.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,9320.2
16/01/2026,19:00,[18:45-19:00[,357.2,1664.9,0.0,194.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,9413.8
16/01/2026,19:15,[19:00-19:15[,356.5,1631.6,0.0,197.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,9488.6
16/01/2026,19:30,[19:15-19:30[,356.5,1628.3,0.0,197.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.9,9540.2
16/01/2026,19:45,[19:30-19:45[,356.5,1599.1,0.0,198.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,9575.1
16/01/2026,20:00,[19:45-20:00[,356.1,1620.9,0.0,193.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0,0.0,9581.8
16/01/2026,20:15,[20:00-20:15[,355.9,1696.0,0.0,193.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,0.0,9551.9
16/01/2026,20:30,[20:15-20:30[,355.3,1689.2,0.0,196.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,0.0,9469.8
16/01/2026,20:45,[20:30-20:45[,355.0,1568.5,0.0,194.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,0.0,9361.1
16/01/2026,21:00,[20:45-21:00[,354.8,1467.4,0.0,193.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.5,1.5,9259.5
16/01/2026,21:15,[21:00-21:15[,354.1,1438.8,0.0,196.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,10.6,9137.8
16/01/2026,21:30,[21:15-21:30[,346.9,1395.4,0.0,196.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.2,0.0,10.0,9030.1
16/01/2026,21:45,[21:30-21:45[,344.2,1339.2,0.0,195.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,3.3,8875.5
16/01/2026,22:00,[21:45-22:00[,341.1,1299.1,0.0,198.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.2,0.0,9.6,8697.1
16/01/2026,22:15,[22:00-22:15[,323.7,1261.4,0.0,196.1,0.0,0.0,0.0,0.0,27.6,1312.6,0.0,115.1,0.0,2.3,8497.2
16/01/2026,22:30,[22:15-22:30[,317.0,1220.1,0.0,193.2,0.0,0.0,0.0,0.0,26.3,1705.2,0.0,115.0,0.0,10.1,8293.7
16/01/2026,22:45,[22:30-22:45[,311.1,1240.4,0.0,195.6,0.0,0.0,0.0,0.0,27.6,1848.6,0.0,115.0,0.0,1.1,8116.3
16/01/2026,23:00,[22:45-23:00[,311.1,1315.7,0.0,195.1,0.0,0.0,0.0,0.0,27.1,1648.9,0.0,115.2,0.0,0.9,7921.6
16/01/2026,23:15,[23:00-23:15[,301.3,0.0,0.0,193.0,0.0,0.0,0.0,0.0,26.8,829.9,0.0,56.7,0.0,0.1,7673.0
16/01/2026,23:30,[23:15-23:30[,292.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.1,832.2,0.0,0.0,0.0,0.2,7445.3
16/01/2026,23:45,[23:30-23:45[,292.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7,1093.2,0.0,0.0,0.0,0.9,7242.8
16/01/2026,23:59,[23:45-00:00[,293.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1273.3,0.0,0.1,0.0,1.0,7020.1
17/01/2026,00:15,[00:00-00:15[,1677.3,0.0,0.0,336.1,0.0,1192.8,125.7,0.0,26.2,1011.3,0.0,218.6,0.0,0.1,6800.0
17/01/2026,00:30,[00:15-00:30[,1448.8,0.0,0.1,329.3,0.0,1207.2,120.8,0.0,26.8,1046.5,0.0,220.6,0.0,0.1,6636.2
17/01/2026,00:45,[00:30-00:45[,1091.5,0.0,0.0,338.2,0.0,1287.2,117.9,0.0,27.0,1290.1,0.0,220.3,0.0,0.1,6448.7
17/01/2026,01:00,[00:45-01:00[,880.9,0.0,0.0,339.4,0.0,1404.0,118.4,0.0,27.1,1360.0,0.0,242.9,0.0,0.1,6291.7
17/01/2026,01:15,[01:00-01:15[,1090.6,0.0,0.0,336.9,0.0,1412.4,118.0,0.0,26.2,1159.9,0.0,582.6,0.0,0.0,6142.5
17/01/2026,01:30,[01:15-01:30[,1116.9,0.0,0.0,340.4,0.0,1366.4,117.0,0.0,26.1,1125.6,0.0,718.4,0.0,0.1,6020.2
17/01/2026,01:45,[01:30-01:45[,0.0,0.0,0.0,341.9,0.0,1336.4,115.2,0.0,27.1,1225.4,0.0,719.3,0.0,0.0,5905.4
17/01/2026,02:00,[01:45-02:00[,0.0,0.0,0.0,344.2,0.0,1225.2,115.2,0.0,27.6,1375.0,0.0,815.9,0.0,0.1,5801.5
17/01/2026,02:15,[02:00-02:15[,0.0,0.0,0.0,342.0,0.0,1311.6,114.7,0.0,26.8,1569.0,0.0,818.2,0.0,0.1,5707.7
17/01/2026,02:30,[02:15-02:30[,0.0,0.0,0.0,340.5,0.0,1352.4,114.0,0.0,26.5,1532.0,0.0,855.3,0.0,0.0,5621.7
17/01/2026,02:45,[02:30-02:45[,0.0,0.0,0.0,340.9,0.0,1282.8,114.8,0.0,26.7,1490.7,0.0,855.0,0.0,0.1,5553.5
17/01/2026,03:00,[02:45-03:00[,0.0,0.0,0.0,337.7,0.0,1265.2,114.4,0.0,26.1,1599.0,0.0,1099.7,0.0,0.1,5514.8
17/01/2026,03:15,[03:00-03:15[,0.0,0.0,0.0,335.3,0.0,1342.0,114.2,0.0,25.2,1855.3,0.0,1493.4,0.0,0.1,5460.2
17/01/2026,03:30,[03:15-03:30[,0.0,0.0,0.0,340.1,0.0,1360.0,113.9,0.0,24.2,1829.3,0.0,1552.6,0.0,0.0,5397.9
17/01/2026,03:45,[03:30-03:45[,0.0,0.0,0.0,342.7,0.0,1385.6,114.0,0.0,25.5,1802.7,0.0,1562.4,0.0,0.1,5363.3
17/01/2026,04:00,[03:45-04:00[,0.0,0.0,0.0,341.2,0.0,1456.4,114.0,0.0,25.0,1798.3,0.0,1602.1,0.0,0.1,5332.3
17/01/2026,04:15,[04:00-04:15[,0.0,0.0,0.0,337.2,0.0,1504.0,114.1,0.0,24.4,2070.8,0.0,1584.5,0.0,0.0,5303.2
17/01/2026,04:30,[04:15-04:30[,0.0,0.0,0.0,339.4,0.0,1520.0,114.1,0.0,24.0,2084.3,0.0,1579.3,0.0,0.1,5268.4
17/01/2026,04:45,[04:30-04:45[,0.0,0.0,0.0,340.2,0.0,1476.4,114.3,0.0,25.3,2108.6,0.0,1517.6,0.0,0.1,5249.5
17/01/2026,05:00,[04:45-05:00[,0.0,0.0,0.0,339.7,0.0,1390.8,113.5,0.0,24.8,1956.5,0.0,1331.7,0.0,0.0,5249.8
17/01/2026,05:15,[05:00-05:15[,0.0,0.0,0.0,339.3,0.0,1402.4,112.8,0.0,24.2,1593.2,0.0,977.2,0.0,0.1,5276.7
17/01/2026,05:30,[05:15-05:30[,280.5,0.0,0.0,340.7,0.0,1377.2,114.0,0.0,25.2,1543.3,0.0,872.7,0.0,0.1,5265.2
17/01/2026,05:45,[05:30-05:45[,280.6,0.0,0.0,340.3,0.0,1426.0,112.4,0.0,25.2,1380.5,0.0,725.9,0.0,0.0,5268.4
17/01/2026,06:00,[05:45-06:00[,281.8,0.0,0.0,340.4,0.0,1388.4,112.7,0.0,25.4,1348.3,0.0,642.9,0.0,0.1,5270.9
17/01/2026,06:15,[06:00-06:15[,281.3,0.0,0.0,344.4,0.0,1374.8,112.0,0.0,25.4,1555.3,0.0,899.2,0.0,0.1,5353.0
17/01/2026,06:30,[06:15-06:30[,280.1,0.0,0.0,139.4,0.0,1463.6,111.1,0.0,24.7,1675.5,0.0,1041.9,0.0,0.0,0.0
17/01/2026,06:45,[06:30-06:45[,281.9,0.0,0.0,136.8,0.0,1395.6,111.0,0.0,25.0,1441.3,0.0,679.3,0.0,0.1,0.0
17/01/2026,07:00,[06:45-07:00[,283.2,0.0,0.0,137.2,0.0,1396.0,111.4,0.0,23.8,1273.6,0.0,491.1,0.0,0.1,0.0
17/01/2026,07:15,[07:00-07:15[,283.2,0.0,0.0,134.9,0.0,1527.6,113.0,0.0,24.3,633.4,0.0,324.8,0.0,0.0,0.0
17/01/2026,07:30,[07:15-07:30[,288.4,0.0,0.0,136.2,0.0,1530.0,115.1,0.0,25.4,569.3,0.0,298.6,0.0,0.1,0.0
17/01/2026,07:45,[07:30-07:45[,288.4,0.0,0.3,134.1,0.0,1467.2,113.5,0.0,24.8,511.2,0.0,8.6,0.0,0.1,0.0
17/01/2026,08:00,[07:45-08:00[,289.4,0.0,11.4,131.6,0.0,1426.4,112.2,0.0,24.6,440.6,0.0,0.0,0.0,0.1,0.0
17/01/2026,08:15,[08:00-08:15[,307.8,0.0,68.1,136.7,0.0,1545.2,111.3,0.0,24.7,296.5,0.0,0.5,0.0,0.0,0.0
17/01/2026,08:30,[08:15-08:30[,310.8,0.0,198.3,137.9,0.0,1593.6,110.9,0.0,25.5,546.9,0.0,120.5,0.0,0.1,0.0
17/01/2026,08:45,[08:30-08:45[,310.9,0.0,391.1,139.2,0.0,1568.4,112.4,0.0,25.2,1182.5,0.0,634.1,0.0,0.1,0.0
17/01/2026,09:00,[08:45-09:00[,311.2,0.0,611.4,139.1,0.0,1472.4,112.0,0.0,23.3,1229.1,0.0,692.5,0.0,0.1,0.0
17/01/2026,09:15,[09:00-09:15[,312.2,0.0,882.1,133.0,0.0,1396.8,112.7,0.0,24.4,542.2,0.0,550.7,0.0,0.2,0.0
17/01/2026,09:30,[09:15-09:30[,317.8,0.0,1160.0,132.7,0.0,1349.2,116.1,0.0,24.8,941.2,0.0,544.3,0.0,0.1,0.0
17/01/2026,09:45,[09:30-09:45[,321.6,0.0,1453.4,137.5,0.0,1162.4,126.8,0.0,25.4,1240.7,0.0,634.8,0.0,0.1,0.0
17/01/2026,10:00,[09:45-10:00[,323.0,0.0,1697.4,139.6,0.0,1065.6,130.8,0.0,25.2,1287.3,0.0,937.8,0.0,0.1,0.0
17/01/2026,10:15,[10:00-10:15[,322.5,0.0,1772.9,141.4,0.0,1240.4,132.7,0.0,26.0,1055.7,0.0,955.8,0.0,0.1,0.0
17/01/2026,10:30,[10:15-10:30[,319.2,0.0,1911.5,142.3,0.0,1322.4,132.5,0.0,25.9,1047.1,0.0,957.3,0.0,0.1,0.0
17/01/2026,10:45,[10:30-10:45[,316.6,0.0,2053.0,140.6,0.0,1268.4,131.8,0.0,26.5,1006.5,0.0,957.5,0.0,0.1,0.0
17/01/2026,11:00,[10:45-11:00[,317.7,0.0,2064.7,137.7,0.0,1331.2,129.8,0.0,27.0,1031.1,0.0,987.0,0.0,0.1,0.0
17/01/2026,11:15,[11:00-11:15[,316.9,0.0,2199.4,139.3,0.0,1210.0,129.9,0.0,26.3,1592.2,0.0,1184.0,0.0,0.1,0.0
17/01/2026,11:30,[11:15-11:30[,314.2,0.0,2276.5,136.4,0.0,1150.8,127.5,0.0,25.4,1701.7,0.0,1152.0,0.0,0.1,0.0
17/01/2026,11:45,[11:30-11:45[,311.7,0.0,2178.9,137.4,0.0,1285.2,129.8,0.0,24.6,1704.3,0.0,1151.3,0.0,0.1,0.0
17/01/2026,12:00,[11:45-12:00[,313.3,0.0,2016.0,138.7,0.0,1463.2,131.5,0.0,23.5,1789.4,0.0,1251.2,0.0,0.1,0.0
17/01/2026,12:15,[12:00-12:15[,309.9,0.0,1927.8,139.3,0.0,1454.4,132.7,0.0,23.3,2063.2,0.0,1160.6,0.0,0.1,0.0
17/01/2026,12:30,[12:15-12:30[,312.2,0.0,1987.6,138.7,0.0,1321.6,132.2,0.0,24.4,2141.0,0.0,1059.1,0.0,0.1,0.0
17/01/2026,12:45,[12:30-12:45[,312.7,0.0,1952.0,139.7,0.0,1358.4,132.2,0.0,25.4,2182.8,0.0,1057.3,0.0,0.1,0.0
17/01/2026,13:00,[12:45-13:00[,314.6,0.0,1926.0,342.2,0.0,1361.6,130.2,0.0,24.6,2165.4,0.0,961.6,0.0,0.1,0.0
17/01/2026,13:15,[13:00-13:15[,313.2,0.0,1832.9,341.4,0.0,1380.4,130.0,0.0,24.9,2176.2,0.0,837.0,0.0,0.1,0.0
17/01/2026,13:30,[13:15-13:30[,309.0,0.0,1703.5,342.4,0.0,1410.4,128.5,0.0,25.2,2182.6,0.0,756.7,0.0,0.0,0.0
17/01/2026,13:45,[13:30-13:45[,315.5,0.0,1486.3,339.4,0.0,1408.0,127.4,0.0,25.1,2155.4,0.0,524.9,0.0,0.1,0.0
17/01/2026,14:00,[13:45-14:00[,316.4,0.0,1263.0,344.8,0.0,1423.6,128.4,0.0,25.0,1598.6,0.0,28.3,0.0,0.1,0.0
17/01/2026,14:15,[14:00-14:15[,316.3,0.0,1185.8,342.7,0.0,1453.2,129.2,0.0,24.8,1702.7,0.0,0.0,0.0,0.1,0.0
17/01/2026,14:30,[14:15-14:30[,313.6,0.0,1071.1,343.3,0.0,1384.4,129.8,0.0,26.7,1160.1,0.0,0.0,0.0,0.1,0.0
17/01/2026,14:45,[14:30-14:45[,315.9,0.0,1022.3,345.0,0.0,1273.6,128.6,0.0,26.4,745.0,0.0,0.0,0.0,0.1,0.0
17/01/2026,15:00,[14:45-15:00[,318.3,0.0,962.3,348.1,0.0,1264.4,128.5,0.0,26.0,725.5,0.0,0.0,0.0,0.1,0.0
17/01/2026,15:15,[15:00-15:15[,319.5,0.0,829.8,346.3,0.0,1248.4,128.1,0.0,25.8,1828.0,0.0,0.0,0.0,0.1,0.0
17/01/2026,15:30,[15:15-15:30[,319.1,0.0,671.5,343.2,0.0,1379.2,125.5,0.0,24.7,1434.2,0.0,0.6,0.0,0.1,0.0
17/01/2026,15:45,[15:30-15:45[,319.8,0.0,537.8,341.1,0.0,1362.8,127.3,0.0,24.8,1132.2,0.0,0.0,0.0,0.0,0.0
17/01/2026,16:00,[15:45-16:00[,320.5,0.0,427.3,341.7,0.0,1407.6,124.4,0.0,26.1,1135.1,0.0,0.3,1.0,0.1,0.0
17/01/2026,16:15,[16:00-16:15[,323.6,0.0,312.1,343.9,0.0,1360.4,123.1,0.0,26.8,1167.0,0.0,0.0,11.0,0.0,0.0
17/01/2026,16:30,[16:15-16:30[,325.3,0.0,255.6,343.1,0.0,1286.4,124.0,0.0,27.0,427.7,0.0,0.1,12.0,0.0,0.0
17/01/2026,16:45,[16:30-16:45[,332.1,0.0,213.9,342.5,0.0,1185.2,124.7,0.0,27.1,440.5,0.0,0.0,11.0,0.0,0.0
17/01/2026,17:00,[16:45-17:00[,331.9,0.0,104.5,343.2,0.0,1298.8,124.3,0.0,27.0,311.8,0.0,0.0,1.0,0.1,0.0
17/01/2026,17:15,[17:00-17:15[,331.9,0.0,48.1,344.6,0.0,1566.8,124.6,0.0,26.8,0.0,839.1,0.0,11.8,0.0,0.0
17/01/2026,17:30,[17:15-17:30[,331.3,0.0,15.4,336.5,0.0,1671.2,124.7,0.0,26.1,0.0,727.4,0.0,1.8,0.0,0.0
17/01/2026,17:45,[17:30-17:45[,332.1,0.0,1.8,339.1,0.0,1753.2,125.4,0.0,25.9,0.0,713.1,0.0,0.9,0.0,0.0
17/01/2026,18:00,[17:45-18:00[,331.5,0.0,0.1,338.3,0.0,1884.0,126.0,0.0,26.2,0.0,657.4,0.0,1.8,0.0,0.0
17/01/2026,18:15,[18:00-18:15[,331.4,0.0,0.1,338.8,0.0,1829.2,126.6,0.0,26.2,0.0,92.4,0.0,0.0,0.9,0.0
17/01/2026,18:30,[18:15-18:30[,331.2,0.0,0.1,336.5,0.0,1841.2,126.0,0.0,27.3,2.8,0.0,0.0,0.0,0.1,0.0
17/01/2026,18:45,[18:30-18:45[,331.4,0.0,0.1,341.2,0.0,1920.4,129.9,0.0,26.9,0.0,39.5,0.0,0.0,0.0,0.0
17/01/2026,19:00,[18:45-19:00[,334.8,0.0,0.1,342.8,0.0,1915.2,129.3,0.0,25.7,11.8,0.0,0.0,0.0,0.1,0.0
17/01/2026,19:15,[19:00-19:15[,334.4,0.0,0.1,346.8,0.0,1794.4,129.4,0.0,26.0,123.8,0.0,0.0,0.0,0.1,0.0
17/01/2026,19:30,[19:15-19:30[,330.5,0.0,0.1,344.5,0.0,1722.0,129.1,0.0,27.0,128.3,0.0,0.0,0.0,0.0,0.0
17/01/2026,19:45,[19:30-19:45[,326.8,0.0,0.1,338.9,0.0,1775.2,129.8,0.0,26.4,117.7,0.0,0.0,0.0,0.1,0.0
17/01/2026,20:00,[19:45-20:00[,325.5,0.0,0.1,342.7,0.0,1870.4,130.3,0.0,26.9,65.0,0.0,0.0,0.0,0.1,0.0
17/01/2026,20:15,[20:00-20:15[,326.7,0.0,0.1,341.7,0.0,1752.4,130.2,0.0,26.4,0.0,44.3,0.0,0.0,0.0,0.0
17/01/2026,20:30,[20:15-20:30[,328.9,0.0,0.1,340.6,0.0,1823.6,129.6,0.0,25.9,79.9,0.0,0.0,0.0,0.1,0.0
17/01/2026,20:45,[20:30-20:45[,326.9,0.0,0.1,343.0,0.0,1897.6,129.4,0.0,25.6,133.9,0.0,0.0,0.0,0.0,0.0
17/01/2026,21:00,[20:45-21:00[,322.7,0.0,0.1,340.5,0.0,1909.2,129.5,0.0,25.4,349.4,0.0,0.6,0.0,0.1,0.0
17/01/2026,21:15,[21:00-21:15[,322.8,0.0,0.1,342.9,0.0,1842.4,129.6,0.0,25.7,427.5,0.0,0.0,0.0,0.0,0.0
17/01/2026,21:30,[21:15-21:30[,319.6,0.0,0.1,344.9,0.0,1811.6,129.3,0.0,26.4,729.2,0.0,0.4,0.0,0.1,0.0
17/01/2026,21:45,[21:30-21:45[,318.0,0.0,0.1,345.1,0.0,1700.4,129.2,0.0,24.9,632.6,0.0,0.2,0.0,1.0,0.0
17/01/2026,22:00,[21:45-22:00[,316.4,0.0,0.0,340.0,0.0,1598.4,126.6,0.0,24.7,825.7,0.0,0.2,0.0,10.1,0.0
17/01/2026,22:15,[22:00-22:15[,298.3,0.0,0.1,341.3,0.0,1471.6,113.3,0.0,25.7,637.9,0.0,0.5,0.0,1.1,0.0
17/01/2026,22:30,[22:15-22:30[,288.3,0.0,0.1,335.1,0.0,1280.8,109.7,0.0,22.4,797.5,0.0,0.4,0.0,0.1,0.0
17/01/2026,22:45,[22:30-22:45[,280.2,0.0,0.1,330.2,0.0,1053.6,109.0,0.0,20.0,1259.5,0.0,0.0,0.0,0.0,0.0
17/01/2026,23:00,[22:45-23:00[,280.0,0.0,0.0,326.4,0.0,1050.0,110.3,0.0,16.1,1632.4,0.0,0.4,1.0,0.1,0.0
17/01/2026,23:15,[23:00-23:15[,272.7,0.0,0.1,321.8,0.0,883.6,109.6,0.0,12.2,813.7,0.0,0.1,11.0,0.0,0.0
17/01/2026,23:30,[23:15-23:30[,272.1,947.9,0.0,313.5,0.0,670.8,109.1,0.0,9.7,1243.6,0.0,0.0,11.1,0.0,0.0
